place_id,place_name,review_unique_key,reviewer_name,star_rating,review_date_text,review_date_estimated,likes_count,review_text,owner_response_text,aspect_name,mentioned,mention_count_in_review,aspect_sentiment_score,aspect_sentiment_label
bailemen_jiuguan,百樂門酒館,04346f89673ed37a809193139ea1a03ac51dd7dae8e20cd5f722d398c12da543,Lightsout vlvl,5.0,1 年前,2025-03-27,0,"環境舒服,一切都很美好,高雄樂團仔の聖地牙哥平均每人消費金額$200-400餐點:5服務:5氣氛:5",,正餐,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,04346f89673ed37a809193139ea1a03ac51dd7dae8e20cd5f722d398c12da543,Lightsout vlvl,5.0,1 年前,2025-03-27,0,"環境舒服,一切都很美好,高雄樂團仔の聖地牙哥平均每人消費金額$200-400餐點:5服務:5氣氛:5",,店員/服務,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,a84b9e2880854457886f4d52e85c4f7076d7d7220a1e9b2bacfb8492309c92d8,燦,5.0,2 年前,2024-03-27,3,員工老闆人超好⋯⋯⋯🥹 昨天喝到爛醉 員工和客人都陪著我⋯ 強制営️業到五點 一定會常去🥹🫶🏻🫶🏻平均每人消費金額$400-600餐點:5服務:5氣氛:5,,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,a84b9e2880854457886f4d52e85c4f7076d7d7220a1e9b2bacfb8492309c92d8,燦,5.0,2 年前,2024-03-27,3,員工老闆人超好⋯⋯⋯🥹 昨天喝到爛醉 員工和客人都陪著我⋯ 強制営️業到五點 一定會常去🥹🫶🏻🫶🏻平均每人消費金額$400-600餐點:5服務:5氣氛:5,,店員/服務,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,3e9192011ad7b32f0a45c86b4e4cb1a67ed7da8a9afe9100a1a84e45765a58dd,Hao A,5.0,上次編輯：4 年前,2022-03-27,3,"""高雄的孩子,愛你的厝、愛你的家, 要明白最美的土地才會成就每朵最美的花。"" K represent 第二季:百家爭鳴 全高雄嘻哈社團聯合演出 就在明天 K represent 第二季也要在這畫上句點 多虧大家的支持和相挺 我能夠將活動辦到第二屆 離一開始的目標,建立高雄在地的嘻哈又更進一步 我心目中的嘻哈,絕對是要和你來自哪裡畫上等號的 猶如底特律之於阿姆、多倫多之於Drake一般 嘻哈從發源地到達各個不同的城市 經過當地的文化孕育出每個不盡相同的面貌 而這一切不會憑空而生, 絕對是透過每個熱愛者的努力和傳遞 一切都還沒有結束, 能夠走的多遠取決於所有熱愛嘻哈、地下音樂的朋友 如果你也喜歡K represent的活動氛圍 如果你也支持將一切回歸嘻哈音樂本質的理念 如果你也認同我邀請更多在地的心血展現創作 邀請大家明晚七點半,一同到百樂門 欣賞由全高雄大學嘻哈社團聯合的演出 也一起見證2019的K represent最終場 我們一直為了理念在努力、在付出、在戰鬥 真心邀請你 投我一票 - 阿不是,是一起來玩🔥🔥",,氛圍/風格,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,c847167db61764403349408873f6d06b71ac77a826173e3e53a65a585f3f00c2,吳芳妤,5.0,1 年前,2025-03-27,0,可以一直來喝酒看表演的超讚地點!餐點:5服務:5氣氛:5預訂網址不需要訂位特價優惠不確定特別活動其他,,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,c847167db61764403349408873f6d06b71ac77a826173e3e53a65a585f3f00c2,吳芳妤,5.0,1 年前,2025-03-27,0,可以一直來喝酒看表演的超讚地點!餐點:5服務:5氣氛:5預訂網址不需要訂位特價優惠不確定特別活動其他,,店員/服務,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,cbcea4cb40491114c7a24727c52c3f6e107408536a744fbd2a7ec449666d6523,在地青年,1.0,2 年前,2024-03-27,0,"今天去的時候有一個客人喝到爛醉,然後四處撞倒東西,倒致坐在他旁邊都變得心驚膽顫無法好好享受這得來不易的放鬆時光,現場人員應該做好場控,而不是就放任他在鬧影響到其他客人,有這樣的體驗真的非常不舒適,而且事後也沒有針對此事做任何表示,感覺很差,不會再優先考慮光顧",,氛圍/風格,1,1,-1.5,negative
bailemen_jiuguan,百樂門酒館,82aeebfbe7607f99eeb06933a6dfb373a051da1aaccd8032fa78c36ca911b997,DT,5.0,2 年前,2024-03-27,4,昌哥和百樂門是高雄/台灣獨立樂團文化的幕後大推手 週三還有安排DJ可以放鬆聽音樂喝酒 適合和朋友小酌的地方 懇請支持,,氛圍/風格,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,3c094ab78dd4bdafb73ac3bc25811db5d05907ab999ecf6f130f4a9033c39766,uin Lin,5.0,8 個月前,2025-07-27,0,"奶酒口感豐富(*☻-☻*)平均每人消費金額$200-400餐點:5服務:5氣氛:5吵雜程度安靜,適合交談用餐人數多人聚餐/單人用餐皆宜座位類型室內用餐區, 酒吧區, 戶外庭園/露台",,正餐,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,3c094ab78dd4bdafb73ac3bc25811db5d05907ab999ecf6f130f4a9033c39766,uin Lin,5.0,8 個月前,2025-07-27,0,"奶酒口感豐富(*☻-☻*)平均每人消費金額$200-400餐點:5服務:5氣氛:5吵雜程度安靜,適合交談用餐人數多人聚餐/單人用餐皆宜座位類型室內用餐區, 酒吧區, 戶外庭園/露台",,功能用途,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,3c094ab78dd4bdafb73ac3bc25811db5d05907ab999ecf6f130f4a9033c39766,uin Lin,5.0,8 個月前,2025-07-27,0,"奶酒口感豐富(*☻-☻*)平均每人消費金額$200-400餐點:5服務:5氣氛:5吵雜程度安靜,適合交談用餐人數多人聚餐/單人用餐皆宜座位類型室內用餐區, 酒吧區, 戶外庭園/露台",,店員/服務,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,e409828862259c0bae9309b02a320e05d71bdf0329453e8ee14365285942fec8,Levanteous Opheudevous,5.0,2 年前,2024-03-27,2,"非常優秀的表演空間!音場好,觀眾反應佳,以獨立音樂的演出來說是非常具備讓觀眾和演出者雙方產生化學反應的好場所! 下次有機會再去百樂門喝喝看酒",,功能用途,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,e409828862259c0bae9309b02a320e05d71bdf0329453e8ee14365285942fec8,Levanteous Opheudevous,5.0,2 年前,2024-03-27,2,"非常優秀的表演空間!音場好,觀眾反應佳,以獨立音樂的演出來說是非常具備讓觀眾和演出者雙方產生化學反應的好場所! 下次有機會再去百樂門喝喝看酒",,氛圍/風格,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,b2e4a5181d586dfb52f88f8b0a229f741eaaa95c311b2c23a1d1bcbaf5525403,盧倪倪,5.0,7 個月前,2025-08-27,0,餐點不錯 裡面的表演也蠻好看的!餐點:5服務:5氣氛:5,,正餐,1,2,0.5,neutral
bailemen_jiuguan,百樂門酒館,b2e4a5181d586dfb52f88f8b0a229f741eaaa95c311b2c23a1d1bcbaf5525403,盧倪倪,5.0,7 個月前,2025-08-27,0,餐點不錯 裡面的表演也蠻好看的!餐點:5服務:5氣氛:5,,店員/服務,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,8a1665edec3f2c0aeb1de6fc8c6e26a9cdfb7e5440adadd5f47d3120fceec548,ㄏ,5.0,1 年前,2025-03-27,0,"高雄還有幾間live house酒吧?百樂門基本上就高雄版的左輪吧哈哈。酒很讚,吃的上菜時間適中,氣氛不錯,的確有時會有些熱鬧、吵雜,表演場地很舒適。平均每人消費金額$200-400餐點:5服務:5氣氛:4",,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,8a1665edec3f2c0aeb1de6fc8c6e26a9cdfb7e5440adadd5f47d3120fceec548,ㄏ,5.0,1 年前,2025-03-27,0,"高雄還有幾間live house酒吧?百樂門基本上就高雄版的左輪吧哈哈。酒很讚,吃的上菜時間適中,氣氛不錯,的確有時會有些熱鬧、吵雜,表演場地很舒適。平均每人消費金額$200-400餐點:5服務:5氣氛:4",,氛圍/風格,1,1,4.0,positive
bailemen_jiuguan,百樂門酒館,8a1665edec3f2c0aeb1de6fc8c6e26a9cdfb7e5440adadd5f47d3120fceec548,ㄏ,5.0,1 年前,2025-03-27,0,"高雄還有幾間live house酒吧?百樂門基本上就高雄版的左輪吧哈哈。酒很讚,吃的上菜時間適中,氣氛不錯,的確有時會有些熱鬧、吵雜,表演場地很舒適。平均每人消費金額$200-400餐點:5服務:5氣氛:4",,店員/服務,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,8a1665edec3f2c0aeb1de6fc8c6e26a9cdfb7e5440adadd5f47d3120fceec548,ㄏ,5.0,1 年前,2025-03-27,0,"高雄還有幾間live house酒吧?百樂門基本上就高雄版的左輪吧哈哈。酒很讚,吃的上菜時間適中,氣氛不錯,的確有時會有些熱鬧、吵雜,表演場地很舒適。平均每人消費金額$200-400餐點:5服務:5氣氛:4",,出餐速度,1,1,4.0,positive
bailemen_jiuguan,百樂門酒館,49ebddaebad79790b7e9bea43cf3af226b94599cbd788c3cd5b254717ff98137,翁瑞瑜,5.0,2 年前,2024-03-27,1,"燈光美氣氛佳,食物好吃,調酒好喝,CP值高 店員親切",,店員/服務,1,1,3.0,positive
bailemen_jiuguan,百樂門酒館,31ac68bf727553e359028ba8ff83b5fb5467aebba9a16ea7cc8ac62c8070a4b0,小夜,5.0,8 個月前,2025-07-27,0,餐點非常好吃 表演非常好看 如果老闆可以再牽一頭羊來上班就更好了餐點:5服務:5氣氛:5,,正餐,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,31ac68bf727553e359028ba8ff83b5fb5467aebba9a16ea7cc8ac62c8070a4b0,小夜,5.0,8 個月前,2025-07-27,0,餐點非常好吃 表演非常好看 如果老闆可以再牽一頭羊來上班就更好了餐點:5服務:5氣氛:5,,店員/服務,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,65ffd826ec606e4d86e84d8f3cb5c0885cb9d71506078d2461d969bea6e2b2d8,Qing Leng Zuo,3.0,6 年前,2020-03-27,2,如果會怕煙味可能比較不適合來 每桌桌上都會有一個燭台 燈光偏昏暗,,衛生/整潔,1,1,-1.0,negative
bailemen_jiuguan,百樂門酒館,09472b1a44fa4f526b66ed58853d3b39f108512066df77eb9700508ad3ada4dd,Tegan,5.0,2 年前,2024-03-27,1,調酒價格非常親民 兩百多塊而已 很久沒看到這麼便宜的價格 服務生態度很好 對飲品有問題他們都會細心解說平均每人消費金額$600-800餐點:4服務:5氣氛:5,,飲品,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,09472b1a44fa4f526b66ed58853d3b39f108512066df77eb9700508ad3ada4dd,Tegan,5.0,2 年前,2024-03-27,1,調酒價格非常親民 兩百多塊而已 很久沒看到這麼便宜的價格 服務生態度很好 對飲品有問題他們都會細心解說平均每人消費金額$600-800餐點:4服務:5氣氛:5,,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,09472b1a44fa4f526b66ed58853d3b39f108512066df77eb9700508ad3ada4dd,Tegan,5.0,2 年前,2024-03-27,1,調酒價格非常親民 兩百多塊而已 很久沒看到這麼便宜的價格 服務生態度很好 對飲品有問題他們都會細心解說平均每人消費金額$600-800餐點:4服務:5氣氛:5,,店員/服務,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,09472b1a44fa4f526b66ed58853d3b39f108512066df77eb9700508ad3ada4dd,Tegan,5.0,2 年前,2024-03-27,1,調酒價格非常親民 兩百多塊而已 很久沒看到這麼便宜的價格 服務生態度很好 對飲品有問題他們都會細心解說平均每人消費金額$600-800餐點:4服務:5氣氛:5,,價格,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,f3bc00e59e0b3b83a55166ff1c82f3509fce82d38d8499693abe22440cda339c,林佩潔,5.0,3 年前,2023-03-27,0,要喝酒太開心了沒拍到其他照片ಥ_ಥ是可以大聲講話的酒吧 酒不貴 還有拍貼機 真的超開心 偶爾會有樂團表演 或者是DJ放歌 是很適合假日去放鬆的好酒吧,,價格,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,a6cc1794dd8112157e61875a9056b5ba0bb2846073bfd163685e83ff9f97c901,丸子,5.0,10 個月前,2025-05-27,1,二樓有結合地下偶像的活動 非常舒適 晚上還有酒吧的營業 很棒的模式平均每人消費金額$200-400餐點:5服務:5氣氛:5預訂網址需訂位用餐人數多人聚餐/單人用餐皆宜等待時間不需等候,,正餐,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,a6cc1794dd8112157e61875a9056b5ba0bb2846073bfd163685e83ff9f97c901,丸子,5.0,10 個月前,2025-05-27,1,二樓有結合地下偶像的活動 非常舒適 晚上還有酒吧的營業 很棒的模式平均每人消費金額$200-400餐點:5服務:5氣氛:5預訂網址需訂位用餐人數多人聚餐/單人用餐皆宜等待時間不需等候,,氛圍/風格,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,a6cc1794dd8112157e61875a9056b5ba0bb2846073bfd163685e83ff9f97c901,丸子,5.0,10 個月前,2025-05-27,1,二樓有結合地下偶像的活動 非常舒適 晚上還有酒吧的營業 很棒的模式平均每人消費金額$200-400餐點:5服務:5氣氛:5預訂網址需訂位用餐人數多人聚餐/單人用餐皆宜等待時間不需等候,,店員/服務,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,a6cc1794dd8112157e61875a9056b5ba0bb2846073bfd163685e83ff9f97c901,丸子,5.0,10 個月前,2025-05-27,1,二樓有結合地下偶像的活動 非常舒適 晚上還有酒吧的營業 很棒的模式平均每人消費金額$200-400餐點:5服務:5氣氛:5預訂網址需訂位用餐人數多人聚餐/單人用餐皆宜等待時間不需等候,,出餐速度,1,1,1.5,positive
bailemen_jiuguan,百樂門酒館,b12e5e9acc26ce55993256fd20f249005a7cdafe371b07ed705a62157b772628,Willy Shih,5.0,3 個月前,2025-12-27,0,"氣氛沒話說,要是有qr code菜單就更好了,調酒也好喝。餐點:5服務:5氣氛:5",,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,b12e5e9acc26ce55993256fd20f249005a7cdafe371b07ed705a62157b772628,Willy Shih,5.0,3 個月前,2025-12-27,0,"氣氛沒話說,要是有qr code菜單就更好了,調酒也好喝。餐點:5服務:5氣氛:5",,店員/服務,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,f34d32ae216dd30e86eb4366f621f8b4a922bb3530c1f22c78577d3e57830e14,Roy Lee,4.0,2 年前,2024-03-27,4,"趁著幾分酒意來此續攤,帥哥、美女服務員及老闆熱忱接待讓大家相當開心,另約好再次到訪歡聚。平均每人消費金額$400-600餐點:4服務:4氣氛:4",,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,f34d32ae216dd30e86eb4366f621f8b4a922bb3530c1f22c78577d3e57830e14,Roy Lee,4.0,2 年前,2024-03-27,4,"趁著幾分酒意來此續攤,帥哥、美女服務員及老闆熱忱接待讓大家相當開心,另約好再次到訪歡聚。平均每人消費金額$400-600餐點:4服務:4氣氛:4",,店員/服務,1,2,0.0,neutral
bailemen_jiuguan,百樂門酒館,7a73a8bc3793972575ed0f7fb7685c38610960f9fdc913cd177cd877b0c8a0d1,A L,5.0,2 年前,2024-03-27,3,"週三DJ夜來訪, 點了調酒:百樂門、貝禮詩牛奶 百樂門喝起來是梅酒混什麼什麼,很順口 貝禮詩牛奶有股巧克力牛奶味道,甜甜好喝🤩 炸薯條好大一份..可以吃很飽:) 店內沒什麼煙味,廁所寬敞,店員親切,可以輕鬆來坐坐👍",,店員/服務,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,7a73a8bc3793972575ed0f7fb7685c38610960f9fdc913cd177cd877b0c8a0d1,A L,5.0,2 年前,2024-03-27,3,"週三DJ夜來訪, 點了調酒:百樂門、貝禮詩牛奶 百樂門喝起來是梅酒混什麼什麼,很順口 貝禮詩牛奶有股巧克力牛奶味道,甜甜好喝🤩 炸薯條好大一份..可以吃很飽:) 店內沒什麼煙味,廁所寬敞,店員親切,可以輕鬆來坐坐👍",,衛生/整潔,1,1,1.0,positive
bailemen_jiuguan,百樂門酒館,0eff8331ca4f7c0274c569fc427f561089724d62aa86fe4217fb105570ed3bf2,Tseng,5.0,1 年前,2025-03-27,1,上週五去看表演 整個氣氛很好 小小的可以很近距離看到喜歡的歌手 樓下氛圍也不錯 下次還要來喝酒 整體營造出來的感覺很有夜生活又有質感,,氛圍/風格,1,1,2.0,positive
bailemen_jiuguan,百樂門酒館,b7b5300ef6f573852cc873d3880412fbb956304215c2e89dc854f40e72a176d2,Davis Tai,5.0,7 個月前,2025-08-27,1,"位於高雄的老牌酒館,1樓是酒吧、3樓有提供展演空間。 1樓酒吧的生啤500ml才$140 ,炸物拼盤好吃;基本上菜單上沒有的,問老闆都可能會出現。 🤭(加價)平均每人消費金額$1-200餐點:4服務:4氣氛:5吵雜程度吵雜,但還是能交談用餐人數多人聚餐/單人用餐皆宜等待時間不需等候",,正餐,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,b7b5300ef6f573852cc873d3880412fbb956304215c2e89dc854f40e72a176d2,Davis Tai,5.0,7 個月前,2025-08-27,1,"位於高雄的老牌酒館,1樓是酒吧、3樓有提供展演空間。 1樓酒吧的生啤500ml才$140 ,炸物拼盤好吃;基本上菜單上沒有的,問老闆都可能會出現。 🤭(加價)平均每人消費金額$1-200餐點:4服務:4氣氛:5吵雜程度吵雜,但還是能交談用餐人數多人聚餐/單人用餐皆宜等待時間不需等候",,功能用途,1,1,0.0,neutral
bailemen_jiuguan,百樂門酒館,b7b5300ef6f573852cc873d3880412fbb956304215c2e89dc854f40e72a176d2,Davis Tai,5.0,7 個月前,2025-08-27,1,"位於高雄的老牌酒館,1樓是酒吧、3樓有提供展演空間。 1樓酒吧的生啤500ml才$140 ,炸物拼盤好吃;基本上菜單上沒有的,問老闆都可能會出現。 🤭(加價)平均每人消費金額$1-200餐點:4服務:4氣氛:5吵雜程度吵雜,但還是能交談用餐人數多人聚餐/單人用餐皆宜等待時間不需等候",,店員/服務,1,2,0.5,neutral
bailemen_jiuguan,百樂門酒館,b7b5300ef6f573852cc873d3880412fbb956304215c2e89dc854f40e72a176d2,Davis Tai,5.0,7 個月前,2025-08-27,1,"位於高雄的老牌酒館,1樓是酒吧、3樓有提供展演空間。 1樓酒吧的生啤500ml才$140 ,炸物拼盤好吃;基本上菜單上沒有的,問老闆都可能會出現。 🤭(加價)平均每人消費金額$1-200餐點:4服務:4氣氛:5吵雜程度吵雜,但還是能交談用餐人數多人聚餐/單人用餐皆宜等待時間不需等候",,出餐速度,1,2,0.5,neutral
